precision,recall,threshold
0.34424695977549113,0.983957219251337,0.09837705540954168
0.3445692883895131,0.983957219251337,0.10214825904794511
0.344892221180881,0.983957219251337,0.10292667827294123
0.3452157598499062,0.983957219251337,0.1030053286177096
0.3455399061032864,0.983957219251337,0.10381065425537024
0.3458646616541353,0.983957219251337,0.10475797519382318
0.34619002822201317,0.983957219251337,0.10481130708317914
0.3465160075329567,0.983957219251337,0.10487561592105485
0.3468426013195099,0.983957219251337,0.10518082813774962
0.3471698113207547,0.983957219251337,0.10525716764141722
0.34749763928234184,0.983957219251337,0.10544064298432466
0.34782608695652173,0.983957219251337,0.10635398920854301
0.34720908230842007,0.9812834224598931,0.10717805352138894
0.3475378787878788,0.9812834224598931,0.10726253402446445
0.34786729857819904,0.9812834224598931,0.10770549498121837
0.34819734345351044,0.9812834224598931,0.10795182415080583
0.34852801519468185,0.9812834224598931,0.10803459299819347
0.3488593155893536,0.9812834224598931,0.10830520578145432
0.3491912464319695,0.9812834224598931,0.10841045118839884
0.3495238095238095,0.9812834224598931,0.10885950866627367
0.34985700667302194,0.9812834224598931,0.10896750227147219
0.3501908396946565,0.9812834224598931,0.10923539354613833
0.35052531041069723,0.9812834224598931,0.10966545831195272
0.34990439770554493,0.9786096256684492,0.10998620768614352
0.35023923444976074,0.9786096256684492,0.1100953354474694
0.3505747126436782,0.9786096256684492,0.11014836139039103
0.35091083413231067,0.9786096256684492,0.11051571595303235
0.3512476007677543,0.9786096256684492,0.11052283986378417
0.3515850144092219,0.9786096256684492,0.11182693125776914
0.35192307692307695,0.9786096256684492,0.1120995708605673
0.35226179018286813,0.9786096256684492,0.1131378098645975
0.35260115606936415,0.9786096256684492,0.11342960473970465
0.35294117647058826,0.9786096256684492,0.11481371280012269
0.3532818532818533,0.9786096256684492,0.11550898199436432
0.3536231884057971,0.9786096256684492,0.11590100809941427
0.3539651837524178,0.9786096256684492,0.11595011346983135
0.3543078412391094,0.9786096256684492,0.11626750212288137
0.3546511627906977,0.9786096256684492,0.11719006418627083
0.35499515033947626,0.9786096256684492,0.11749521166380054
0.3553398058252427,0.9786096256684492,0.11804793678300465
0.3556851311953353,0.9786096256684492,0.11845890923876023
0.3560311284046693,0.9786096256684492,0.1185003039222931
0.3563777994157741,0.9786096256684492,0.12038504129789179
0.3567251461988304,0.9786096256684492,0.12175569281581253
0.3570731707317073,0.9786096256684492,0.12187801526347192
0.357421875,0.9786096256684492,0.12193121027376094
0.35777126099706746,0.9786096256684492,0.12205059631286883
0.35714285714285715,0.9759358288770054,0.1225875773719077
0.3574926542605289,0.9759358288770054,0.12472736991279715
0.35784313725490197,0.9759358288770054,0.12614432454653324
0.35819430814524045,0.9759358288770054,0.12749378653569032
0.35854616895874264,0.9759358288770054,0.12828674937082268
0.35889872173058013,0.9759358288770054,0.130590536562285
0.359251968503937,0.9759358288770054,0.1307847170658216
0.35960591133004927,0.9759358288770054,0.13106458506272375
0.3599605522682446,0.9759358288770054,0.13263417191524984
0.36031589338598224,0.9759358288770054,0.1339597865609076
0.35968379446640314,0.9732620320855615,0.13408820672110927
0.3600395647873393,0.9732620320855615,0.13447911845333915
0.3603960396039604,0.9732620320855615,0.1353437729209147
0.3607532210109019,0.9732620320855615,0.13593425225846112
0.3611111111111111,0.9732620320855615,0.1377634078211114
0.3614697120158888,0.9732620320855615,0.13792357411061826
0.36182902584493043,0.9732620320855615,0.13839676102387258
0.36218905472636814,0.9732620320855615,0.1385154153218282
0.36254980079681276,0.9732620320855615,0.13948287116894734
0.3629112662013958,0.9732620320855615,0.14076524927091857
0.36327345309381237,0.9732620320855615,0.14201823630884508
0.36363636363636365,0.9732620320855615,0.14308089571933638
0.364,0.9732620320855615,0.1436411259854614
0.36436436436436437,0.9732620320855615,0.14366598702426162
0.36472945891783565,0.9732620320855615,0.14380862975290257
0.3650952858575727,0.9732620320855615,0.14387638117206647
0.3654618473895582,0.9732620320855615,0.14437840750316563
0.3658291457286432,0.9732620320855615,0.14627152028503929
0.36619718309859156,0.9732620320855615,0.1464817965798839
0.36656596173212486,0.9732620320855615,0.14665159453206963
0.36693548387096775,0.9732620320855615,0.14743990076388086
0.36730575176589303,0.9732620320855615,0.14944890383508344
0.36767676767676766,0.9732620320855615,0.14960699089847568
0.36804853387259856,0.9732620320855615,0.1499558592350959
0.3684210526315789,0.9732620320855615,0.15009182463077722
0.36879432624113473,0.9732620320855615,0.15048900793788444
0.3691683569979716,0.9732620320855615,0.15057285092054182
0.3695431472081218,0.9732620320855615,0.15146895118751744
0.3699186991869919,0.9732620320855615,0.15537503909322126
0.37029501525940994,0.9732620320855615,0.15772295577031153
0.37067209775967414,0.9732620320855615,0.15778071714423603
0.37104994903160043,0.9732620320855615,0.15802620488631464
0.3704081632653061,0.9705882352941176,0.15925910420369038
0.3707865168539326,0.9705882352941176,0.1615213256158174
0.37116564417177916,0.9705882352941176,0.16155341328942763
0.37154554759467756,0.9705882352941176,0.1623605749491034
0.3719262295081967,0.9705882352941176,0.16264741808174624
0.3723076923076923,0.9705882352941176,0.16331810443523576
0.3726899383983573,0.9705882352941176,0.16356084946247287
0.37307297019527236,0.9705882352941176,0.1639662965834153
0.3734567901234568,0.9705882352941176,0.1644082551766274
0.37384140061791965,0.9705882352941176,0.16448183930379823
0.37422680412371134,0.9705882352941176,0.16484495564200966
0.3746130030959752,0.9705882352941176,0.16557870982921546
0.375,0.9705882352941176,0.1668244450600836
0.375387797311272,0.9705882352941176,0.16730198767910126
0.37577639751552794,0.9705882352941176,0.16785733079411985
0.3761658031088083,0.9705882352941176,0.16821948414771512
0.37655601659751037,0.9705882352941176,0.1688605157591441
0.37694704049844235,0.9705882352941176,0.16920539155413228
0.37733887733887733,0.9705882352941176,0.1693214467848615
0.3777315296566077,0.9705882352941176,0.1694394758808236
0.3770833333333333,0.9679144385026738,0.17012618271380398
0.37643378519290926,0.9652406417112299,0.17032906664654326
0.3768267223382046,0.9652406417112299,0.17089122950637012
0.3772204806687565,0.9652406417112299,0.17115342112609166
0.3776150627615063,0.9652406417112299,0.17192001747724164
0.37801047120418846,0.9652406417112299,0.17374230685354589
0.37840670859538783,0.9652406417112299,0.17736101317517391
0.3777544596012592,0.9625668449197861,0.17843356054413356
0.37815126050420167,0.9625668449197861,0.17944525050579663
0.3785488958990536,0.9625668449197861,0.18135583351932938
0.37894736842105264,0.9625668449197861,0.18189459945965283
0.3793466807165437,0.9625668449197861,0.18287028007174888
0.379746835443038,0.9625668449197861,0.18343648954354808
0.3801478352692714,0.9625668449197861,0.18352192539280524
0.38054968287526425,0.9625668449197861,0.18360944877600782
0.38095238095238093,0.9625668449197861,0.18579034645809162
0.3813559322033898,0.9625668449197861,0.18649412467824805
0.38176033934252385,0.9625668449197861,0.18814814530999305
0.3821656050955414,0.9625668449197861,0.18844848416486726
0.38257173219978746,0.9625668449197861,0.18859233303715706
0.3819148936170213,0.9598930481283422,0.18941287906971424
0.38232161874334397,0.9598930481283422,0.18958548727970165
0.38272921108742003,0.9598930481283422,0.1919717937403176
0.3831376734258271,0.9598930481283422,0.19250362124567102
0.38354700854700857,0.9598930481283422,0.1928167000030981
0.3839572192513369,0.9598930481283422,0.1930008251575621
0.38436830835117775,0.9598930481283422,0.19394478962688136
0.38478027867095393,0.9598930481283422,0.19519307093269173
0.3851931330472103,0.9598930481283422,0.19711562372054856
0.38560687432867885,0.9598930481283422,0.19798902359631615
0.3860215053763441,0.9598930481283422,0.19813104335792664
0.38643702906350913,0.9598930481283422,0.2000866716972611
0.3857758620689655,0.9572192513368984,0.20110884098404716
0.3861920172599784,0.9572192513368984,0.20213089600806933
0.38660907127429806,0.9572192513368984,0.2022154019298347
0.387027027027027,0.9572192513368984,0.20274914790811777
0.3874458874458874,0.9572192513368984,0.20431067174325152
0.38786565547128926,0.9572192513368984,0.2051325381783018
0.3882863340563991,0.9572192513368984,0.20518222283495535
0.38870792616720956,0.9572192513368984,0.20552000051665587
0.38913043478260867,0.9572192513368984,0.20707918236551778
0.3895538628944505,0.9572192513368984,0.20756862181326657
0.3899782135076253,0.9572192513368984,0.2120055011485934
0.3904034896401309,0.9572192513368984,0.21227512108992258
0.39082969432314413,0.9572192513368984,0.21325214197024736
0.3912568306010929,0.9572192513368984,0.21400474165434966
0.3916849015317287,0.9572192513368984,0.21467960729356853
0.39211391018619934,0.9572192513368984,0.21563064129709558
0.3925438596491228,0.9572192513368984,0.2161427591467255
0.3929747530186608,0.9572192513368984,0.2166788680178125
0.3934065934065934,0.9572192513368984,0.21911167473488835
0.39383938393839385,0.9572192513368984,0.21986248634881153
0.394273127753304,0.9572192513368984,0.22094177940918847
0.3947078280044101,0.9572192513368984,0.22340979821499232
0.39514348785871967,0.9572192513368984,0.22439980230004097
0.39558011049723757,0.9572192513368984,0.22468922016799264
0.39601769911504425,0.9572192513368984,0.22537596893891115
0.3953488372093023,0.9545454545454546,0.22595210219618034
0.39578713968957874,0.9545454545454546,0.22652501734935068
0.39622641509433965,0.9545454545454546,0.22777054494740145
0.39666666666666667,0.9545454545454546,0.22948148976612898
0.3971078976640712,0.9545454545454546,0.22985235007400756
0.39643652561247217,0.9518716577540107,0.2301998709748181
0.39687848383500557,0.9518716577540107,0.2305786951156924
0.39732142857142855,0.9518716577540107,0.23099040235251753
0.39776536312849164,0.9518716577540107,0.23210497160486726
0.3970917225950783,0.9491978609625669,0.23365421161144603
0.3975363941769317,0.9491978609625669,0.233762277453576
0.39798206278026904,0.9491978609625669,0.23492345143359622
0.39730639730639733,0.946524064171123,0.23603330051654822
0.39775280898876403,0.946524064171123,0.23634015050599003
0.39707536557930256,0.9438502673796791,0.23675023760448158
0.3975225225225225,0.9438502673796791,0.23678516187875784
0.3979706877113867,0.9438502673796791,0.2399311456159053
0.3972911963882618,0.9411764705882353,0.2410809981074311
0.3977401129943503,0.9411764705882353,0.24136004854966792
0.39819004524886875,0.9411764705882353,0.24173614122688172
0.3986409966024915,0.9411764705882353,0.24266102171511678
0.39909297052154197,0.9411764705882353,0.24429103670712696
0.39841089670828606,0.9385026737967914,0.24788106670354954
0.3977272727272727,0.9358288770053476,0.24936390934309832
0.3981797497155859,0.9358288770053476,0.25399714472707013
0.39749430523917995,0.9331550802139037,0.2540085540649042
0.3979475484606613,0.9331550802139037,0.2541931413373179
0.3984018264840183,0.9331550802139037,0.2554002374168288
